dataset	subject	session	run	input_bold	input_mask	output_bold	target_fwhm_mm	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
rf1	11774	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.79808	5.78682	5.78668	5.79053	0.558022	3.02774	11.8891	8.81227	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11774	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11774/ses-01/func/sub-11774_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.82612	5.86193	5.81531	5.83442	0.529468	3.06202	10.9088	8.8716	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11784	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.95194	5.95591	5.93284	5.94689	0.580845	3.0588	14.6236	9.10686	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11784	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11784/ses-01/func/sub-11784_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.75796	5.79282	5.72511	5.75856	0.565747	2.94059	13.0369	8.7326	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11787	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.73549	5.87298	5.83925	5.81561	0.535562	3.01096	11.6958	8.87364	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11787	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11787/ses-01/func/sub-11787_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86106	5.95164	5.93897	5.91709	0.52117	3.05039	12.2978	9.15717	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11788	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86329	5.88649	5.8165	5.85535	0.516205	3.19536	9.84628	8.98057	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11788	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11788/ses-01/func/sub-11788_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.88501	5.8967	5.8703	5.88399	0.514544	3.21439	10.0027	9.06437	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11789	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.7507	5.7832	5.76589	5.76658	0.456809	3.07958	9.62031	8.97176	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11789	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11789/ses-01/func/sub-11789_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.79044	5.81875	5.75939	5.78948	0.48873	3.11987	10.3538	9.08619	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11790	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.93864	5.98485	5.93101	5.95145	0.498592	2.99114	12.8328	9.27791	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11790	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11790/ses-01/func/sub-11790_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83328	5.85373	5.86388	5.85028	0.490609	2.96028	12.2556	9.15835	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11793	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.89743	5.96255	5.90945	5.92308	0.477113	3.11436	10.3146	9.12708	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11793	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11793/ses-01/func/sub-11793_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.93766	5.98755	5.87444	5.93304	0.50553	3.07089	11.309	9.10793	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11795	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.96471	5.96198	5.92081	5.94913	0.491816	3.25349	9.55694	9.12739	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11795	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11795/ses-01/func/sub-11795_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.88678	5.89519	5.83926	5.87369	0.510549	3.20701	9.73689	9.00193	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11815	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.73004	5.73862	5.70248	5.72369	0.527731	2.98537	11.0868	8.74929	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11815	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11815/ses-01/func/sub-11815_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.83124	5.86081	5.78183	5.82454	0.535198	3.03514	12.0114	8.98495	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11822	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.93309	5.94114	5.87129	5.91509	0.573435	3.19498	10.8651	8.92875	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11822	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11822/ses-01/func/sub-11822_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.80907	5.81587	5.73709	5.78723	0.563916	3.116	10.4347	8.7238	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11823	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.86845	5.86195	5.86036	5.86359	0.570203	3.17046	11.219	8.95267	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11823	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11823/ses-01/func/sub-11823_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.67326	5.65334	5.64603	5.65753	0.551224	3.07583	9.61412	8.52752	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11824	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8142	5.89529	5.88005	5.86307	0.521439	3.00599	12.572	9.10479	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11824	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11824/ses-01/func/sub-11824_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.81551	5.85254	5.8021	5.82334	0.515474	2.95888	12.2872	8.98979	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11828	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.87684	5.85923	5.79866	5.84482	0.472739	2.79859	14.124	9.28542	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11828	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11828/ses-01/func/sub-11828_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.97375	5.96411	5.91584	5.95118	0.498034	2.89666	15.5904	9.50898	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11829	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.8015	5.80767	5.78661	5.79859	0.538019	3.04096	11.4969	8.89005	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11829	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11829/ses-01/func/sub-11829_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.68511	5.69891	5.68795	5.69065	0.517541	3.03322	9.84147	8.63937	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11840	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.91296	5.95311	5.81913	5.8948	0.5474	3.11045	12.2733	9.12208	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11840	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11840/ses-01/func/sub-11840_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.94144	6.00432	5.88011	5.94174	0.501699	3.11089	11.3113	9.21552	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11847	01	1	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-1_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	5.90729	5.90726	5.85033	5.88823	0.511474	3.06417	11.979	9.19078	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11847	01	2	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	/ZPOOL/data/projects/rf1-sra-sharedreward/derivatives/harmonized/sub-11847/ses-01/func/sub-11847_ses-01_task-sharedreward_run-2_space-MNI152NLin6Asym_desc-smoothToFWHM6_bold.nii.gz	6	6.0166	5.98315	5.91203	5.97043	0.478774	3.08554	11.5029	9.34611	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
