dataset	subject	session	run	source_events	harmonized_events	n_trials	n_responded_trials	n_missed_trials	missed_trial_fraction	n_event_computer_punish	n_event_computer_neutral	n_event_computer_reward	n_event_friend_punish	n_event_friend_neutral	n_event_friend_reward	n_event_stranger_punish	n_event_stranger_neutral	n_event_stranger_reward	zero_count_conditions	exclude_run	exclusion_reason
rf1	11340	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11340	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11343	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11343	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11345	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11345	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11348	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11348	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11358	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11358	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11364	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	11364	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	46	8	0.14814814814814814	6	2	7	7	2	8	6	2	6		false	
rf1	11367	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11367	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11374	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	11374	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11376	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11376	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11377	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11377	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11387	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11387	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11410	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	7	8	2	8		false	
rf1	11410	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	7	8	2	7	8	2	7		false	
rf1	11416	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11416/ses-01/func/sub-11416_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11416/ses-01/func/sub-11416_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11426	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11426/ses-01/func/sub-11426_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11426/ses-01/func/sub-11426_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	7	8	2	8		false	
rf1	11430	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11430/ses-01/func/sub-11430_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11430/ses-01/func/sub-11430_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11432	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11432	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11432/ses-01/func/sub-11432_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11433	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11433/ses-01/func/sub-11433_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11433/ses-01/func/sub-11433_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	2	7		false	
rf1	11433	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11433/ses-01/func/sub-11433_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11433/ses-01/func/sub-11433_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11435	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11435/ses-01/func/sub-11435_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11435/ses-01/func/sub-11435_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	11435	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11435/ses-01/func/sub-11435_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11435/ses-01/func/sub-11435_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11439	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11439/ses-01/func/sub-11439_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11439/ses-01/func/sub-11439_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11440	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11440/ses-01/func/sub-11440_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11440/ses-01/func/sub-11440_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	50	4	0.07407407407407407	7	1	8	8	2	6	8	2	8		false	
rf1	11440	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11440/ses-01/func/sub-11440_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11440/ses-01/func/sub-11440_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11443	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11443/ses-01/func/sub-11443_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11443/ses-01/func/sub-11443_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11450	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11450/ses-01/func/sub-11450_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11450/ses-01/func/sub-11450_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11451	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11451/ses-01/func/sub-11451_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11451/ses-01/func/sub-11451_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	1	8	8	2	8	8	2	8		false	
rf1	11451	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11451/ses-01/func/sub-11451_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11451/ses-01/func/sub-11451_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11461	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11461	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11462	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11462/ses-01/func/sub-11462_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11462/ses-01/func/sub-11462_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11472	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11472/ses-01/func/sub-11472_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11472/ses-01/func/sub-11472_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	48	6	0.1111111111111111	7	2	8	7	1	7	8	2	6		false	
rf1	11472	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11472/ses-01/func/sub-11472_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11472/ses-01/func/sub-11472_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	49	5	0.09259259259259259	7	2	8	8	2	7	8	2	5		false	
rf1	11492	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11492	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	11493	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11493	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11498	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	8	1	8		false	
rf1	11517	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	8	2	8	8	0	8	event_stranger_neutral	false	
rf1	11517	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	44	10	0.18518518518518517	6	2	5	7	2	7	7	2	6		false	
rf1	11518	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	49	5	0.09259259259259259	8	2	8	7	2	7	8	1	6		false	
rf1	11518	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	46	8	0.14814814814814814	5	1	7	7	2	7	7	2	8		false	
rf1	11523	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11523/ses-01/func/sub-11523_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11523/ses-01/func/sub-11523_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11523	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11523/ses-01/func/sub-11523_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11523/ses-01/func/sub-11523_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	7	8	2	8		false	
rf1	11526	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11526/ses-01/func/sub-11526_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11526/ses-01/func/sub-11526_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11526	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11526/ses-01/func/sub-11526_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11526/ses-01/func/sub-11526_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11527	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11527/ses-01/func/sub-11527_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11527/ses-01/func/sub-11527_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	8	1	7	8	2	8		false	
rf1	11527	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11527/ses-01/func/sub-11527_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11527/ses-01/func/sub-11527_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	44	10	0.18518518518518517	6	2	8	6	1	7	7	2	5		false	
rf1	11529	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11529/ses-01/func/sub-11529_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11529/ses-01/func/sub-11529_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11529	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11529/ses-01/func/sub-11529_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11529/ses-01/func/sub-11529_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11530	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11530	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11532	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11532/ses-01/func/sub-11532_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11532/ses-01/func/sub-11532_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
