dataset	subject	session	run	stage	input_bold	input_mask	voxel_size_x	voxel_size_y	voxel_size_z	n_volumes	tr_seconds	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
rf1	11316	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11316/ses-01/func/sub-11316_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.153	3.367	3.14152	3.21886	0.927511	1.83988	15.6617	4.33565	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11318	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.11652	3.62256	3.30178	3.3405	0.937497	1.92722	16.6443	4.53737	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11318	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11318/ses-01/func/sub-11318_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.13956	3.62491	3.49712	3.41422	0.931982	1.96948	16.7501	4.67536	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11321	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.94809	3.52133	3.3363	3.25965	0.964542	1.92182	15.3672	4.42421	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11321	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11321/ses-01/func/sub-11321_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.95192	3.5274	3.33778	3.26342	0.961981	1.92034	15.4036	4.42898	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11325	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.96775	3.36578	3.37042	3.22898	0.943201	1.88555	14.7641	4.3975	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11325	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11325/ses-01/func/sub-11325_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.02101	3.38955	3.57468	3.3203	0.9347	1.93294	15.0794	4.55609	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11326	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11326/ses-01/func/sub-11326_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11326/ses-01/func/sub-11326_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.1585	3.67161	3.45445	3.42168	0.940323	1.98573	17.141	4.69193	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11326	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11326/ses-01/func/sub-11326_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11326/ses-01/func/sub-11326_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.23662	3.7029	3.63341	3.51816	0.916395	2.01136	17.6433	4.85925	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11329	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11329/ses-01/func/sub-11329_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11329/ses-01/func/sub-11329_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.81319	3.31135	3.22441	3.1085	0.930516	1.79904	13.8087	4.21209	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11329	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11329/ses-01/func/sub-11329_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11329/ses-01/func/sub-11329_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.846	3.34934	3.23791	3.1368	0.923791	1.80591	14.1153	4.2533	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11330	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11330/ses-01/func/sub-11330_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11330/ses-01/func/sub-11330_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.10449	3.50489	3.47989	3.35797	0.924074	1.93172	16.0746	4.59591	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11330	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11330/ses-01/func/sub-11330_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11330/ses-01/func/sub-11330_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.11229	3.51291	3.48169	3.36392	0.917733	1.92795	16.1615	4.60928	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11337	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11337/ses-01/func/sub-11337_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11337/ses-01/func/sub-11337_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.97531	3.4299	3.31212	3.23325	0.935707	1.87293	15.0215	4.39081	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11337	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11337/ses-01/func/sub-11337_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11337/ses-01/func/sub-11337_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.93213	3.36712	3.2555	3.17946	0.951405	1.86298	14.5648	4.31005	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11338	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11338/ses-01/func/sub-11338_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11338/ses-01/func/sub-11338_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.90789	3.62291	3.23407	3.24187	0.927701	1.86066	15.5231	4.38861	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11338	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11338/ses-01/func/sub-11338_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11338/ses-01/func/sub-11338_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.91672	3.61299	3.22825	3.24023	0.922747	1.85141	15.5128	4.38164	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11340	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.20021	3.573	3.60712	3.45507	0.937305	2.01521	16.9259	4.78661	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11340	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11340/ses-01/func/sub-11340_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.13569	3.51845	3.56033	3.39932	0.942551	1.98958	16.3374	4.69152	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11343	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.20046	3.4715	3.54762	3.40321	0.963126	2.01165	16.4677	4.68035	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11343	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11343/ses-01/func/sub-11343_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.23341	3.53158	3.58226	3.44558	0.948303	2.01728	16.8979	4.75152	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11345	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.37643	3.67505	3.66782	3.57034	0.9532	2.0895	18.3511	4.94919	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11345	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11345/ses-01/func/sub-11345_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.36785	3.67665	3.66927	3.5683	0.952899	2.08766	18.315	4.94476	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11348	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.12794	3.51248	3.46637	3.36447	0.948862	1.95607	16.2001	4.57441	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11348	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11348/ses-01/func/sub-11348_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.13415	3.50299	3.44973	3.35826	0.945069	1.94741	16.1748	4.5639	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11358	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.23081	3.58998	3.53551	3.44841	0.94347	2.01236	17.1596	4.75628	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11358	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11358/ses-01/func/sub-11358_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.20635	3.55857	3.51184	3.42195	0.943854	1.9989	16.8961	4.71537	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11364	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.22264	3.3485	3.21665	3.26204	0.948118	1.9011	15.9754	4.42659	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11364	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11364/ses-01/func/sub-11364_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.2423	3.36467	3.25833	3.28799	0.937759	1.9017	16.1318	4.46512	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11367	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.06252	3.51652	3.32284	3.29535	0.974899	1.95338	15.9281	4.47585	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11367	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11367/ses-01/func/sub-11367_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.11868	3.53901	3.38046	3.34151	0.968757	1.97069	16.3093	4.54526	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11374	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.40235	3.57431	3.36862	3.44727	0.941232	1.99065	17.9502	4.70545	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11374	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11374/ses-01/func/sub-11374_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.28816	3.52835	3.29303	3.36801	0.942112	1.9434	17.1045	4.56684	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11376	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.99395	3.15889	3.1744	3.108	0.939039	1.8055	13.9396	4.20116	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11376	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11376/ses-01/func/sub-11376_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.03614	3.17261	3.19944	3.13524	0.93513	1.81532	14.1731	4.23978	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11377	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.51365	3.76075	3.63894	3.63638	0.952173	2.12843	19.5609	5.07411	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11377	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11377/ses-01/func/sub-11377_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.45712	3.75378	3.61775	3.60751	0.948626	2.10559	19.1703	5.01782	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11387	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.34393	3.3676	3.21152	3.30697	0.944326	1.92992	16.7078	4.52041	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11387	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11387/ses-01/func/sub-11387_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.34727	3.39307	3.27509	3.33812	0.939349	1.94029	16.8214	4.56726	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11410	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.40106	3.60755	3.67184	3.55825	0.927324	2.04617	18.0109	4.92017	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	11410	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-11410/ses-01/func/sub-11410_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.45397	3.66665	3.65226	3.58963	0.917108	2.04893	18.5674	4.97183	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
