dataset	subject	session	type	runs	strategy	status	problem	path
rf1	10486	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10486/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10486	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10486/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10529	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10529/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10529	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10529/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10541	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10541/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10541	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10541/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10559	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10559/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10559	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10559/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10572	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10572/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10572	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10572/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10581	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10581/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10581	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10581/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10584	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10584/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10584	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10584/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10585	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10585/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10585	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10585/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10589	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10589/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10589	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10589/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10590	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10590/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10590	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10590/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10596	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10596/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10596	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10596/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10603	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10603/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10603	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10603/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10606	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10606/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10606	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10606/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10608	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10608/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10608	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10608/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10617	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10617/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10617	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10617/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10636	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10636/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10636	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10636/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10638	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10638/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10638	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10638/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10640	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10640/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10640	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10640/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10641	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10641/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10641	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10641/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10642	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10642/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10642	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10642/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10644	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10644/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10644	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10644/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10647	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10647/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10647	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10647/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10649	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10649/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10649	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10649/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10652	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10652/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10652	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10652/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10656	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10656/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10656	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10656/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10657	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10657/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10657	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10657/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10661	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10661/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10661	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10661/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10663	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10663/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10663	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10663/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10668	01	act	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10668/ses-01/L1_task-sharedreward_model-fulltrial_type-act_run-1_sm-6.feat
rf1	10668	01	ppi_seed-vs	1	l1_passthrough	unverified	unverified retained L1 runs [1]; 	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10668/ses-01/L1_task-sharedreward_model-fulltrial_type-ppi_seed-vs_run-1_sm-6.feat
rf1	10673	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10673/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10673	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10673/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10674	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10674/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10674	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10674/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10677	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10677/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10677	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10677/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10685	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10685/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10685	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10685/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10690	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10690/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10690	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10690/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10691	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10691/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10691	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10691/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10700	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10700/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
rf1	10700	01	ppi_seed-vs	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10700/ses-01/L2_task-sharedreward_model-fulltrial_type-ppi_seed-vs_sm-6.gfeat
rf1	10701	01	act	1,2	fixed_effects	unverified	unverified retained L1 runs [1, 2]; expected model directory absent	/ZPOOL/data/projects/sharedreward-aging/derivatives/fsl/rf1/sub-10701/ses-01/L2_task-sharedreward_model-fulltrial_type-act_sm-6.gfeat
